time;air_temperature
2025-03-02 09:00:00+00:00;6.25
2025-03-02 10:00:00+00:00;6.766666666666667
2025-03-02 11:00:00+00:00;6.916666666666667
2025-03-02 12:00:00+00:00;6.883333333333334
2025-03-02 13:00:00+00:00;6.833333333333333
2025-03-02 14:00:00+00:00;7.3
2025-03-02 15:00:00+00:00;6.583333333333333
2025-03-02 16:00:00+00:00;6.616666666666667
2025-03-02 17:00:00+00:00;6.26
2025-03-02 18:00:00+00:00;6.133333333333333
2025-03-02 19:00:00+00:00;5.233333333333333
2025-03-02 20:00:00+00:00;4.316666666666666
2025-03-02 21:00:00+00:00;3.8833333333333333
2025-03-02 22:00:00+00:00;2.466666666666667
2025-03-02 23:00:00+00:00;1.2833333333333334
2025-03-03 00:00:00+00:00;0.3
2025-03-03 01:00:00+00:00;0.18333333333333335
2025-03-03 02:00:00+00:00;0.48333333333333334
2025-03-03 03:00:00+00:00;0.9166666666666666
2025-03-03 04:00:00+00:00;4.1000000000000005
2025-03-03 05:00:00+00:00;5.066666666666666
2025-03-03 06:00:00+00:00;4.2
2025-03-03 07:00:00+00:00;5.033333333333333
2025-03-03 08:00:00+00:00;5.8999999999999995
2025-03-03 09:00:00+00:00;7.3
2025-03-03 10:00:00+00:00;8.716666666666667
2025-03-03 11:00:00+00:00;10.299999999999999
2025-03-03 12:00:00+00:00;11.066666666666668
2025-03-03 13:00:00+00:00;11.183333333333332
2025-03-03 14:00:00+00:00;10.683333333333332
2025-03-03 15:00:00+00:00;10.299999999999999
2025-03-03 16:00:00+00:00;9.5
2025-03-03 17:00:00+00:00;6.2
2025-03-03 18:00:00+00:00;4.5
2025-03-03 19:00:00+00:00;3.65
2025-03-03 20:00:00+00:00;2.733333333333333
2025-03-03 21:00:00+00:00;2.1666666666666665
2025-03-03 22:00:00+00:00;1.6500000000000001
2025-03-03 23:00:00+00:00;1.7
2025-03-04 00:00:00+00:00;2.7399999999999998
2025-03-04 01:00:00+00:00;2.9166666666666665
2025-03-04 02:00:00+00:00;4.1499999999999995
2025-03-04 03:00:00+00:00;5.316666666666666
2025-03-04 04:00:00+00:00;5.9
2025-03-04 05:00:00+00:00;6.716666666666666
2025-03-04 06:00:00+00:00;6.583333333333333
2025-03-04 07:00:00+00:00;7.133333333333333
2025-03-04 08:00:00+00:00;7.816666666666666
2025-03-04 09:00:00+00:00;8.799999999999999
2025-03-04 10:00:00+00:00;9.0
2025-03-04 11:00:00+00:00;8.933333333333334
2025-03-04 12:00:00+00:00;9.233333333333333
2025-03-04 13:00:00+00:00;9.666666666666666
2025-03-04 14:00:00+00:00;9.466666666666667
2025-03-04 15:00:00+00:00;9.1
2025-03-04 16:00:00+00:00;8.533333333333333
2025-03-04 17:00:00+00:00;8.116666666666667
2025-03-04 18:00:00+00:00;7.859999999999999
2025-03-04 19:00:00+00:00;7.466666666666666
2025-03-04 20:00:00+00:00;7.166666666666667
2025-03-04 21:00:00+00:00;6.7
2025-03-04 22:00:00+00:00;6.2
2025-03-04 23:00:00+00:00;6.1499999999999995
2025-03-05 00:00:00+00:00;6.1000000000000005
2025-03-05 01:00:00+00:00;6.333333333333333
2025-03-05 02:00:00+00:00;6.55
2025-03-05 03:00:00+00:00;6.783333333333334
2025-03-05 04:00:00+00:00;7.2
2025-03-05 05:00:00+00:00;7.866666666666667
2025-03-05 06:00:00+00:00;7.859999999999999
2025-03-05 07:00:00+00:00;8.299999999999999
2025-03-05 08:00:00+00:00;8.966666666666667
2025-03-05 09:00:00+00:00;9.916666666666666
2025-03-05 10:00:00+00:00;10.366666666666667
2025-03-05 11:00:00+00:00;10.833333333333334
2025-03-05 12:00:00+00:00;11.033333333333333
2025-03-05 13:00:00+00:00;10.816666666666668
2025-03-05 14:00:00+00:00;10.983333333333334
2025-03-05 15:00:00+00:00;11.25
2025-03-05 16:00:00+00:00;10.766666666666666
2025-03-05 17:00:00+00:00;10.083333333333334
2025-03-05 18:00:00+00:00;9.566666666666666
2025-03-05 19:00:00+00:00;9.360000000000001
2025-03-05 20:00:00+00:00;9.16
2025-03-05 21:00:00+00:00;8.799999999999999
2025-03-05 22:00:00+00:00;8.316666666666666
2025-03-05 23:00:00+00:00;8.483333333333333
2025-03-06 00:00:00+00:00;8.283333333333333
2025-03-06 01:00:00+00:00;8.6
2025-03-06 02:00:00+00:00;8.666666666666666
2025-03-06 03:00:00+00:00;8.6
2025-03-06 04:00:00+00:00;8.483333333333333
2025-03-06 05:00:00+00:00;9.22
2025-03-06 06:00:00+00:00;8.549999999999999
2025-03-06 07:00:00+00:00;9.200000000000001
2025-03-06 08:00:00+00:00;10.85
2025-03-06 09:00:00+00:00;11.866666666666667
2025-03-06 10:00:00+00:00;12.666666666666666
2025-03-06 11:00:00+00:00;14.233333333333334
2025-03-06 12:00:00+00:00;14.35
2025-03-06 13:00:00+00:00;14.383333333333333
2025-03-06 14:00:00+00:00;13.233333333333334
2025-03-06 15:00:00+00:00;13.233333333333334
2025-03-06 16:00:00+00:00;12.200000000000001
2025-03-06 17:00:00+00:00;10.5
2025-03-06 18:00:00+00:00;8.1
2025-03-06 19:00:00+00:00;6.716666666666666
2025-03-06 20:00:00+00:00;6.25
2025-03-06 21:00:00+00:00;5.5
2025-03-06 22:00:00+00:00;4.966666666666667
2025-03-06 23:00:00+00:00;3.983333333333333
2025-03-07 00:00:00+00:00;3.8833333333333333
2025-03-07 01:00:00+00:00;5.066666666666666
2025-03-07 02:00:00+00:00;4.916666666666667
2025-03-07 03:00:00+00:00;4.55
2025-03-07 04:00:00+00:00;5.25
2025-03-07 05:00:00+00:00;6.6000000000000005
2025-03-07 06:00:00+00:00;6.433333333333334
2025-03-07 07:00:00+00:00;6.183333333333334
2025-03-07 08:00:00+00:00;5.816666666666666
2025-03-07 09:00:00+00:00;6.383333333333333
2025-03-07 10:00:00+00:00;6.95
2025-03-07 11:00:00+00:00;6.58
2025-03-07 12:00:00+00:00;7.033333333333332
2025-03-07 13:00:00+00:00;7.5
2025-03-07 14:00:00+00:00;8.0
2025-03-07 15:00:00+00:00;7.766666666666667
2025-03-07 16:00:00+00:00;7.266666666666667
2025-03-07 17:00:00+00:00;6.8999999999999995
2025-03-07 18:00:00+00:00;6.283333333333334
2025-03-07 19:00:00+00:00;6.1000000000000005
2025-03-07 20:00:00+00:00;5.933333333333334
2025-03-07 21:00:00+00:00;5.783333333333334
2025-03-07 22:00:00+00:00;5.3999999999999995
2025-03-07 23:00:00+00:00;4.95
2025-03-08 00:00:00+00:00;4.3500000000000005
2025-03-08 01:00:00+00:00;3.8166666666666664
2025-03-08 02:00:00+00:00;3.3000000000000003
2025-03-08 03:00:00+00:00;2.6999999999999997
2025-03-08 04:00:00+00:00;1.7
2025-03-08 05:00:00+00:00;0.8166666666666668
2025-03-08 06:00:00+00:00;0.7666666666666666
2025-03-08 07:00:00+00:00;0.7000000000000001
2025-03-08 08:00:00+00:00;1.8499999999999999
2025-03-08 09:00:00+00:00;2.9333333333333336
2025-03-08 10:00:00+00:00;4.4399999999999995
2025-03-08 11:00:00+00:00;5.583333333333333
2025-03-08 12:00:00+00:00;6.633333333333333
2025-03-08 13:00:00+00:00;6.6
2025-03-08 14:00:00+00:00;7.066666666666666
2025-03-08 15:00:00+00:00;6.76
2025-03-08 16:00:00+00:00;6.3500000000000005
2025-03-08 17:00:00+00:00;5.533333333333334
2025-03-08 18:00:00+00:00;4.76
2025-03-08 19:00:00+00:00;4.216666666666667
2025-03-08 20:00:00+00:00;3.5200000000000005
2025-03-08 21:00:00+00:00;3.216666666666667
2025-03-08 22:00:00+00:00;3.0833333333333335
2025-03-08 23:00:00+00:00;3.3166666666666664
2025-03-09 00:00:00+00:00;3.6333333333333333
2025-03-09 01:00:00+00:00;3.533333333333333
2025-03-09 02:00:00+00:00;3.3333333333333335
2025-03-09 03:00:00+00:00;3.033333333333333
2025-03-09 04:00:00+00:00;2.766666666666667
2025-03-09 05:00:00+00:00;2.4
2025-03-09 06:00:00+00:00;2.1333333333333333
2025-03-09 07:00:00+00:00;1.95
2025-03-09 08:00:00+00:00;2.283333333333333
2025-03-09 09:00:00+00:00;3.016666666666667
2025-03-09 10:00:00+00:00;4.033333333333333
2025-03-09 11:00:00+00:00;4.95
2025-03-09 12:00:00+00:00;5.659999999999999
2025-03-09 13:00:00+00:00;6.04
2025-03-09 14:00:00+00:00;5.666666666666667
2025-03-09 15:00:00+00:00;5.75
2025-03-09 16:00:00+00:00;5.566666666666666
2025-03-09 17:00:00+00:00;5.133333333333334
2025-03-09 18:00:00+00:00;4.566666666666666
2025-03-09 19:00:00+00:00;3.3833333333333333
2025-03-09 20:00:00+00:00;3.0
2025-03-09 21:00:00+00:00;2.2333333333333334
2025-03-09 22:00:00+00:00;1.95
2025-03-09 23:00:00+00:00;1.6166666666666665
2025-03-10 00:00:00+00:00;1.2833333333333334
2025-03-10 01:00:00+00:00;0.7000000000000001
2025-03-10 02:00:00+00:00;0.8833333333333333
2025-03-10 03:00:00+00:00;0.6666666666666666
2025-03-10 04:00:00+00:00;1.1833333333333333
2025-03-10 05:00:00+00:00;3.1666666666666665
2025-03-10 06:00:00+00:00;3.1333333333333333
2025-03-10 07:00:00+00:00;3.25
2025-03-10 08:00:00+00:00;3.766666666666667
2025-03-10 09:00:00+00:00;3.6999999999999997
2025-03-10 10:00:00+00:00;3.65
2025-03-10 11:00:00+00:00;3.5
2025-03-10 12:00:00+00:00;3.25
2025-03-10 13:00:00+00:00;3.1833333333333336
2025-03-10 14:00:00+00:00;2.9499999999999997
2025-03-10 15:00:00+00:00;2.65
2025-03-10 16:00:00+00:00;2.2666666666666666
2025-03-10 17:00:00+00:00;2.1
2025-03-10 18:00:00+00:00;1.4833333333333334
2025-03-10 19:00:00+00:00;1.2833333333333334
2025-03-10 20:00:00+00:00;1.0166666666666666
2025-03-10 21:00:00+00:00;0.7333333333333334
2025-03-10 22:00:00+00:00;0.5499999999999999
2025-03-10 23:00:00+00:00;0.35000000000000003
2025-03-11 00:00:00+00:00;0.2333333333333333
2025-03-11 01:00:00+00:00;-0.05000000000000001
2025-03-11 02:00:00+00:00;-0.13333333333333333
2025-03-11 03:00:00+00:00;-0.35000000000000003
2025-03-11 04:00:00+00:00;-0.3333333333333333
2025-03-11 05:00:00+00:00;-0.3333333333333333
2025-03-11 06:00:00+00:00;-0.7666666666666667
2025-03-11 07:00:00+00:00;-0.5499999999999999
2025-03-11 08:00:00+00:00;-0.16666666666666666
2025-03-11 09:00:00+00:00;0.64
2025-03-11 10:00:00+00:00;0.8833333333333333
2025-03-11 11:00:00+00:00;0.5
2025-03-11 12:00:00+00:00;1.3
2025-03-11 13:00:00+00:00;1.9000000000000001
2025-03-11 14:00:00+00:00;1.4833333333333334
2025-03-11 15:00:00+00:00;1.6333333333333335
2025-03-11 16:00:00+00:00;-0.13333333333333333
2025-03-11 17:00:00+00:00;-0.7333333333333334
2025-03-11 18:00:00+00:00;-0.8833333333333333
2025-03-11 19:00:00+00:00;-1.0
2025-03-11 20:00:00+00:00;-1.1
2025-03-11 21:00:00+00:00;-1.1166666666666667
2025-03-11 22:00:00+00:00;-1.4000000000000001
2025-03-11 23:00:00+00:00;-1.5666666666666667
2025-03-12 00:00:00+00:00;-1.6500000000000001
2025-03-12 01:00:00+00:00;-1.8166666666666667
2025-03-12 02:00:00+00:00;-1.8666666666666665
2025-03-12 03:00:00+00:00;-1.9833333333333334
2025-03-12 04:00:00+00:00;-2.0500000000000003
2025-03-12 05:00:00+00:00;-1.7666666666666666
2025-03-12 06:00:00+00:00;-1.9000000000000001
2025-03-12 07:00:00+00:00;-1.8499999999999999
2025-03-12 08:00:00+00:00;-1.5833333333333333
2025-03-12 09:00:00+00:00;-1.1666666666666667
2025-03-12 10:00:00+00:00;-0.8833333333333333
2025-03-12 11:00:00+00:00;-0.26666666666666666
2025-03-12 12:00:00+00:00;0.0
2025-03-12 13:00:00+00:00;0.45
2025-03-12 14:00:00+00:00;0.03333333333333335
2025-03-12 15:00:00+00:00;-0.19999999999999998
2025-03-12 16:00:00+00:00;-0.5
2025-03-12 17:00:00+00:00;-1.0833333333333333
2025-03-12 18:00:00+00:00;-1.5166666666666666
2025-03-12 19:00:00+00:00;-1.7666666666666666
2025-03-12 20:00:00+00:00;-2.1333333333333333
2025-03-12 21:00:00+00:00;-2.4833333333333334
2025-03-12 22:00:00+00:00;-2.8166666666666664
2025-03-12 23:00:00+00:00;-3.266666666666667
2025-03-13 00:00:00+00:00;-3.6999999999999997
2025-03-13 01:00:00+00:00;-4.083333333333333
2025-03-13 02:00:00+00:00;-4.366666666666667
2025-03-13 03:00:00+00:00;-4.566666666666666
2025-03-13 04:00:00+00:00;-4.8500000000000005
2025-03-13 05:00:00+00:00;-4.6000000000000005
2025-03-13 06:00:00+00:00;-4.633333333333334
2025-03-13 07:00:00+00:00;-3.0500000000000003
2025-03-13 08:00:00+00:00;-1.8666666666666665
2025-03-13 09:00:00+00:00;-0.8333333333333334
2025-03-13 10:00:00+00:00;0.09999999999999998
2025-03-13 11:00:00+00:00;0.23333333333333336
2025-03-13 12:00:00+00:00;1.3499999999999999
2025-03-13 13:00:00+00:00;1.8499999999999999
2025-03-13 14:00:00+00:00;2.183333333333333
2025-03-13 15:00:00+00:00;2.0
2025-03-13 16:00:00+00:00;1.25
2025-03-13 17:00:00+00:00;-0.9
2025-03-13 18:00:00+00:00;-2.3833333333333333
2025-03-13 19:00:00+00:00;-3.233333333333333
2025-03-13 20:00:00+00:00;-4.083333333333333
2025-03-13 21:00:00+00:00;-5.0
2025-03-13 22:00:00+00:00;-5.8
2025-03-13 23:00:00+00:00;-6.633333333333333
2025-03-14 00:00:00+00:00;-7.25
2025-03-14 01:00:00+00:00;-7.7
2025-03-14 02:00:00+00:00;-8.0
2025-03-14 03:00:00+00:00;-8.116666666666665
2025-03-14 04:00:00+00:00;-7.966666666666666
2025-03-14 05:00:00+00:00;-7.133333333333333
2025-03-14 06:00:00+00:00;-6.483333333333333
2025-03-14 07:00:00+00:00;-2.6833333333333336
2025-03-14 08:00:00+00:00;-1.0
2025-03-14 09:00:00+00:00;1.8166666666666667
2025-03-14 10:00:00+00:00;4.1499999999999995
2025-03-14 11:00:00+00:00;5.183333333333334
2025-03-14 12:00:00+00:00;5.683333333333334
2025-03-14 13:00:00+00:00;5.983333333333333
2025-03-14 14:00:00+00:00;5.933333333333334
2025-03-14 15:00:00+00:00;5.616666666666667
2025-03-14 16:00:00+00:00;3.9
2025-03-14 17:00:00+00:00;0.7166666666666667
2025-03-14 18:00:00+00:00;-1.0166666666666666
2025-03-14 19:00:00+00:00;-1.6666666666666667
2025-03-14 20:00:00+00:00;-2.0833333333333335
2025-03-14 21:00:00+00:00;-2.716666666666667
2025-03-14 22:00:00+00:00;-3.4
2025-03-14 23:00:00+00:00;-4.05
