timestamp,name,time,a,an,rp,rn,i1,i2,i3,u1,u2,u3,mtime,chai,chae,chri,chre,i1_amps,i2_amps,i3_amps,u1_volts,u2_volts,u3_volts
2025-02-09 21:06:30.774000+00:00,obis,2025-02-09T21:06:30.774Z,310,0,28,0,4880,4270,4240,2340,2330,2330,,,,,,4.88,4.27,4.24,234.0,233.0,233.0
2025-02-09 21:05:20.800000+00:00,obis,2025-02-09T21:05:20.8Z,315,0,28,0,4880,4350,4360,2340,2330,2330,,,,,,4.88,4.35,4.36,234.0,233.0,233.0
2025-02-09 21:04:20.771000+00:00,obis,2025-02-09T21:04:20.771Z,314,0,23,0,4910,4320,4320,2340,2340,2340,,,,,,4.91,4.32,4.32,234.0,234.0,234.0
2025-02-09 21:03:20.768000+00:00,obis,2025-02-09T21:03:20.768Z,311,0,23,0,4910,4230,4270,2340,2340,2340,,,,,,4.91,4.23,4.27,234.0,234.0,234.0
2025-02-09 21:02:20.764000+00:00,obis,2025-02-09T21:02:20.764Z,304,0,23,0,4490,4180,4450,2340,2340,2340,,,,,,4.49,4.18,4.45,234.0,234.0,234.0
2025-02-09 21:01:20.760000+00:00,obis,2025-02-09T21:01:20.76Z,311,0,23,0,4630,4150,4640,2340,2340,2340,,,,,,4.63,4.15,4.64,234.0,234.0,234.0
2025-02-09 21:00:16.085000+00:00,obis,2025-02-09T21:00:16.085Z,321,0,23,0,4870,4040,4910,2350,2340,2340,2025-2-9 22:00:15,36443528.0,0.0,7340810.0,350.0,4.87,4.04,4.91,235.0,234.0,234.0
2025-02-09 20:59:40.771000+00:00,obis,2025-02-09T20:59:40.771Z,296,0,24,0,4370,3890,4520,2350,2340,2340,,,,,,4.37,3.89,4.52,235.0,234.0,234.0
2025-02-09 20:58:40.768000+00:00,obis,2025-02-09T20:58:40.768Z,302,0,28,0,4410,4160,4510,2340,2340,2340,,,,,,4.41,4.16,4.51,234.0,234.0,234.0
2025-02-09 20:57:30.819000+00:00,obis,2025-02-09T20:57:30.819Z,304,0,31,0,4450,4130,4530,2340,2340,2340,,,,,,4.45,4.13,4.53,234.0,234.0,234.0
2025-02-09 20:56:30.765000+00:00,obis,2025-02-09T20:56:30.765Z,297,0,29,0,4340,4060,4420,2340,2340,2340,,,,,,4.34,4.06,4.42,234.0,234.0,234.0
2025-02-09 20:55:30.761000+00:00,obis,2025-02-09T20:55:30.761Z,330,0,25,0,4880,4510,4790,2340,2340,2340,,,,,,4.88,4.51,4.79,234.0,234.0,234.0
2025-02-09 20:54:30.758000+00:00,obis,2025-02-09T20:54:30.758Z,308,0,21,0,4580,4160,4560,2340,2340,2340,,,,,,4.58,4.16,4.56,234.0,234.0,234.0
2025-02-09 20:53:30.754000+00:00,obis,2025-02-09T20:53:30.754Z,326,0,23,0,5010,4280,4800,2350,2340,2340,,,,,,5.01,4.28,4.8,235.0,234.0,234.0
2025-02-09 20:52:30.743000+00:00,obis,2025-02-09T20:52:30.743Z,320,0,21,0,5060,4150,4640,2340,2340,2340,,,,,,5.06,4.15,4.64,234.0,234.0,234.0
2025-02-09 20:51:30.739000+00:00,obis,2025-02-09T20:51:30.739Z,355,0,24,0,5740,4480,5090,2340,2340,2340,,,,,,5.74,4.48,5.09,234.0,234.0,234.0
2025-02-09 20:50:30.736000+00:00,obis,2025-02-09T20:50:30.736Z,339,0,23,0,5250,4520,4830,2340,2340,2340,,,,,,5.25,4.52,4.83,234.0,234.0,234.0
2025-02-09 20:49:20.786000+00:00,obis,2025-02-09T20:49:20.786Z,319,0,26,0,4850,4170,4700,2340,2340,2340,,,,,,4.85,4.17,4.7,234.0,234.0,234.0
2025-02-09 20:48:20.724000+00:00,obis,2025-02-09T20:48:20.724Z,334,0,21,0,5100,4290,4930,2340,2340,2340,,,,,,5.1,4.29,4.93,234.0,234.0,234.0
2025-02-09 20:47:10.743000+00:00,obis,2025-02-09T20:47:10.743Z,312,0,22,0,5110,3730,4630,2340,2340,2340,,,,,,5.11,3.73,4.63,234.0,234.0,234.0
2025-02-09 20:46:10.739000+00:00,obis,2025-02-09T20:46:10.739Z,307,0,18,0,4960,3770,4480,2340,2340,2340,,,,,,4.96,3.77,4.48,234.0,234.0,234.0
2025-02-09 20:45:00.840000+00:00,obis,2025-02-09T20:45:00.84Z,308,0,20,0,5060,3630,4580,2340,2340,2340,,,,,,5.06,3.63,4.58,234.0,234.0,234.0
2025-02-09 20:44:00.736000+00:00,obis,2025-02-09T20:44:00.736Z,305,0,18,0,4860,3630,4670,2340,2340,2340,,,,,,4.86,3.63,4.67,234.0,234.0,234.0
2025-02-09 20:43:00.733000+00:00,obis,2025-02-09T20:43:00.733Z,289,0,22,0,4590,3540,4320,2340,2340,2340,,,,,,4.59,3.54,4.32,234.0,234.0,234.0
2025-02-09 20:42:00.729000+00:00,obis,2025-02-09T20:42:00.729Z,271,0,24,0,4420,3270,4020,2340,2340,2340,,,,,,4.42,3.27,4.02,234.0,234.0,234.0
2025-02-09 20:41:00.726000+00:00,obis,2025-02-09T20:41:00.726Z,272,0,21,0,4480,3230,4020,2340,2340,2340,,,,,,4.48,3.23,4.02,234.0,234.0,234.0
2025-02-09 20:40:00.723000+00:00,obis,2025-02-09T20:40:00.723Z,273,0,24,0,4580,3230,4010,2340,2340,2340,,,,,,4.58,3.23,4.01,234.0,234.0,234.0
2025-02-09 20:38:50.723000+00:00,obis,2025-02-09T20:38:50.723Z,275,0,24,0,4620,3490,3780,2340,2340,2340,,,,,,4.62,3.49,3.78,234.0,234.0,234.0
2025-02-09 20:37:40.718000+00:00,obis,2025-02-09T20:37:40.718Z,275,0,27,0,4560,3440,3930,2340,2330,2340,,,,,,4.56,3.44,3.93,234.0,233.0,234.0
2025-02-09 20:36:40.714000+00:00,obis,2025-02-09T20:36:40.714Z,273,0,28,0,4520,3450,3930,2340,2330,2340,,,,,,4.52,3.45,3.93,234.0,233.0,234.0
2025-02-09 20:35:30.715000+00:00,obis,2025-02-09T20:35:30.715Z,274,0,25,0,4540,3500,3850,2340,2340,2340,,,,,,4.54,3.5,3.85,234.0,234.0,234.0
2025-02-09 20:34:20.715000+00:00,obis,2025-02-09T20:34:20.715Z,307,0,27,0,5060,3940,4270,2340,2340,2340,,,,,,5.06,3.94,4.27,234.0,234.0,234.0
2025-02-09 20:33:20.686000+00:00,obis,2025-02-09T20:33:20.686Z,296,0,27,0,4960,3550,4340,2340,2340,2340,,,,,,4.96,3.55,4.34,234.0,234.0,234.0
2025-02-09 20:32:20.683000+00:00,obis,2025-02-09T20:32:20.683Z,276,0,23,0,4590,3320,4080,2340,2340,2340,,,,,,4.59,3.32,4.08,234.0,234.0,234.0
2025-02-09 20:31:20.680000+00:00,obis,2025-02-09T20:31:20.68Z,278,0,27,0,4780,3210,4110,2340,2330,2330,,,,,,4.78,3.21,4.11,234.0,233.0,233.0
2025-02-09 20:30:10.730000+00:00,obis,2025-02-09T20:30:10.73Z,287,0,29,0,4490,3540,4460,2340,2330,2330,,,,,,4.49,3.54,4.46,234.0,233.0,233.0
2025-02-09 20:29:10.701000+00:00,obis,2025-02-09T20:29:10.701Z,286,0,27,0,4410,3440,4600,2340,2340,2330,,,,,,4.41,3.44,4.6,234.0,234.0,233.0
2025-02-09 20:28:00.738000+00:00,obis,2025-02-09T20:28:00.738Z,295,0,32,0,4290,3900,4590,2340,2340,2340,,,,,,4.29,3.9,4.59,234.0,234.0,234.0
2025-02-09 20:27:00.684000+00:00,obis,2025-02-09T20:27:00.684Z,299,0,31,0,4290,3800,4870,2340,2340,2340,,,,,,4.29,3.8,4.87,234.0,234.0,234.0
2025-02-09 20:26:00.681000+00:00,obis,2025-02-09T20:26:00.681Z,279,0,28,0,4230,3300,4590,2340,2330,2330,,,,,,4.23,3.3,4.59,234.0,233.0,233.0
2025-02-09 20:25:00.678000+00:00,obis,2025-02-09T20:25:00.678Z,272,0,28,0,4080,3390,4360,2340,2340,2340,,,,,,4.08,3.39,4.36,234.0,234.0,234.0
2025-02-09 20:24:00.674000+00:00,obis,2025-02-09T20:24:00.674Z,272,0,27,0,4230,3310,4290,2340,2330,2330,,,,,,4.23,3.31,4.29,234.0,233.0,233.0
2025-02-09 20:23:00.671000+00:00,obis,2025-02-09T20:23:00.671Z,275,0,24,0,4610,3280,4020,2340,2330,2340,,,,,,4.61,3.28,4.02,234.0,233.0,234.0
2025-02-09 20:22:00.667000+00:00,obis,2025-02-09T20:22:00.667Z,273,0,25,0,4370,3430,4060,2340,2330,2330,,,,,,4.37,3.43,4.06,234.0,233.0,233.0
2025-02-09 20:21:00.664000+00:00,obis,2025-02-09T20:21:00.664Z,280,0,26,0,4110,3880,4170,2340,2330,2330,,,,,,4.11,3.88,4.17,234.0,233.0,233.0
2025-02-09 20:20:00.661000+00:00,obis,2025-02-09T20:20:00.661Z,273,0,25,0,4330,3500,4030,2340,2330,2340,,,,,,4.33,3.5,4.03,234.0,233.0,234.0
2025-02-09 20:19:00.657000+00:00,obis,2025-02-09T20:19:00.657Z,273,0,25,0,4330,3650,3900,2340,2330,2330,,,,,,4.33,3.65,3.9,234.0,233.0,233.0
2025-02-09 20:17:50.665000+00:00,obis,2025-02-09T20:17:50.665Z,274,0,25,0,4280,3660,3940,2340,2330,2330,,,,,,4.28,3.66,3.94,234.0,233.0,233.0
2025-02-09 20:16:50.662000+00:00,obis,2025-02-09T20:16:50.662Z,277,0,23,0,4210,3720,4140,2340,2330,2330,,,,,,4.21,3.72,4.14,234.0,233.0,233.0
2025-02-09 20:15:50.658000+00:00,obis,2025-02-09T20:15:50.658Z,277,0,26,0,4220,3680,4150,2340,2330,2330,,,,,,4.22,3.68,4.15,234.0,233.0,233.0
2025-02-09 20:14:50.655000+00:00,obis,2025-02-09T20:14:50.655Z,281,0,29,0,4330,3620,4300,2340,2330,2330,,,,,,4.33,3.62,4.3,234.0,233.0,233.0
2025-02-09 20:13:50.652000+00:00,obis,2025-02-09T20:13:50.652Z,288,0,32,0,4400,3710,4390,2340,2330,2330,,,,,,4.4,3.71,4.39,234.0,233.0,233.0
2025-02-09 20:12:50.648000+00:00,obis,2025-02-09T20:12:50.648Z,284,0,28,0,4410,3690,4260,2340,2330,2330,,,,,,4.41,3.69,4.26,234.0,233.0,233.0
2025-02-09 20:11:40.669000+00:00,obis,2025-02-09T20:11:40.669Z,283,0,30,0,4480,3640,4220,2330,2330,2330,,,,,,4.48,3.64,4.22,233.0,233.0,233.0
2025-02-09 20:10:40.666000+00:00,obis,2025-02-09T20:10:40.666Z,276,0,26,0,4470,3620,3960,2330,2330,2330,,,,,,4.47,3.62,3.96,233.0,233.0,233.0
2025-02-09 20:09:30.641000+00:00,obis,2025-02-09T20:09:30.641Z,281,0,33,0,4550,3610,4090,2330,2330,2330,,,,,,4.55,3.61,4.09,233.0,233.0,233.0
2025-02-09 20:08:20.636000+00:00,obis,2025-02-09T20:08:20.636Z,274,0,29,0,4450,3480,3980,2340,2330,2330,,,,,,4.45,3.48,3.98,234.0,233.0,233.0
2025-02-09 20:07:20.633000+00:00,obis,2025-02-09T20:07:20.633Z,275,0,27,0,4320,3640,3990,2340,2330,2330,,,,,,4.32,3.64,3.99,234.0,233.0,233.0
2025-02-09 20:06:20.629000+00:00,obis,2025-02-09T20:06:20.629Z,282,0,26,0,4450,3640,4120,2330,2330,2330,,,,,,4.45,3.64,4.12,233.0,233.0,233.0
2025-02-09 20:05:20.626000+00:00,obis,2025-02-09T20:05:20.626Z,290,0,27,0,4990,3550,4000,2330,2330,2330,,,,,,4.99,3.55,4.0,233.0,233.0,233.0
2025-02-09 20:04:20.623000+00:00,obis,2025-02-09T20:04:20.623Z,287,0,27,0,4890,3530,4040,2340,2330,2330,,,,,,4.89,3.53,4.04,234.0,233.0,233.0
2025-02-09 20:03:20.619000+00:00,obis,2025-02-09T20:03:20.619Z,291,0,29,0,4900,3700,3990,2340,2330,2330,,,,,,4.9,3.7,3.99,234.0,233.0,233.0
2025-02-09 20:02:20.610000+00:00,obis,2025-02-09T20:02:20.61Z,283,0,26,0,4880,3490,3900,2340,2330,2330,,,,,,4.88,3.49,3.9,234.0,233.0,233.0
2025-02-09 20:01:20.606000+00:00,obis,2025-02-09T20:01:20.606Z,288,0,29,0,4970,3600,3950,2330,2330,2330,,,,,,4.97,3.6,3.95,233.0,233.0,233.0
2025-02-09 20:00:15.931000+00:00,obis,2025-02-09T20:00:15.931Z,313,0,31,0,5310,3780,4530,2330,2330,2320,2025-2-9 21:00:15,36443232.0,0.0,7340780.0,350.0,5.31,3.78,4.53,233.0,233.0,232.0
2025-02-09 20:00:10.606000+00:00,obis,2025-02-09T20:00:10.606Z,286,0,31,0,4900,3560,3990,2330,2330,2330,,,,,,4.9,3.56,3.99,233.0,233.0,233.0
2025-02-09 19:59:10.603000+00:00,obis,2025-02-09T19:59:10.603Z,278,0,27,0,4630,3520,3900,2330,2330,2330,,,,,,4.63,3.52,3.9,233.0,233.0,233.0
2025-02-09 19:58:10.589000+00:00,obis,2025-02-09T19:58:10.589Z,312,0,26,0,4990,4160,4350,2330,2330,2330,,,,,,4.99,4.16,4.35,233.0,233.0,233.0
2025-02-09 19:57:00.610000+00:00,obis,2025-02-09T19:57:00.61Z,285,0,26,0,4890,3640,3830,2340,2330,2330,,,,,,4.89,3.64,3.83,234.0,233.0,233.0
2025-02-09 19:56:00.607000+00:00,obis,2025-02-09T19:56:00.607Z,291,0,26,0,4940,3560,4110,2330,2330,2330,,,,,,4.94,3.56,4.11,233.0,233.0,233.0
2025-02-09 19:55:00.604000+00:00,obis,2025-02-09T19:55:00.604Z,288,0,28,0,4780,3560,4140,2340,2330,2340,,,,,,4.78,3.56,4.14,234.0,233.0,234.0
2025-02-09 19:53:50.604000+00:00,obis,2025-02-09T19:53:50.604Z,271,0,27,0,4760,3300,3720,2340,2330,2340,,,,,,4.76,3.3,3.72,234.0,233.0,234.0
2025-02-09 19:52:50.575000+00:00,obis,2025-02-09T19:52:50.575Z,272,0,28,0,4500,3520,3770,2340,2330,2340,,,,,,4.5,3.52,3.77,234.0,233.0,234.0
2025-02-09 19:51:50.572000+00:00,obis,2025-02-09T19:51:50.572Z,283,0,25,0,4660,3690,3920,2340,2330,2330,,,,,,4.66,3.69,3.92,234.0,233.0,233.0
2025-02-09 19:50:40.597000+00:00,obis,2025-02-09T19:50:40.597Z,292,0,29,0,4750,3820,4080,2340,2330,2340,,,,,,4.75,3.82,4.08,234.0,233.0,234.0
2025-02-09 19:49:40.569000+00:00,obis,2025-02-09T19:49:40.569Z,290,0,30,0,4800,3660,4110,2340,2340,2340,,,,,,4.8,3.66,4.11,234.0,234.0,234.0
2025-02-09 19:48:40.565000+00:00,obis,2025-02-09T19:48:40.565Z,284,0,30,0,4760,3310,4270,2340,2330,2330,,,,,,4.76,3.31,4.27,234.0,233.0,233.0
2025-02-09 19:47:30.618000+00:00,obis,2025-02-09T19:47:30.618Z,271,0,31,0,4470,3140,4210,2340,2330,2330,,,,,,4.47,3.14,4.21,234.0,233.0,233.0
2025-02-09 19:46:30.564000+00:00,obis,2025-02-09T19:46:30.564Z,274,0,28,0,4520,3110,4310,2340,2330,2330,,,,,,4.52,3.11,4.31,234.0,233.0,233.0
2025-02-09 19:45:20.615000+00:00,obis,2025-02-09T19:45:20.615Z,299,0,24,0,4860,3680,4410,2340,2330,2340,,,,,,4.86,3.68,4.41,234.0,233.0,234.0
2025-02-09 19:44:20.561000+00:00,obis,2025-02-09T19:44:20.561Z,289,0,25,0,4730,3510,4300,2340,2330,2340,,,,,,4.73,3.51,4.3,234.0,233.0,234.0
2025-02-09 19:43:10.611000+00:00,obis,2025-02-09T19:43:10.611Z,295,0,23,0,4840,3960,3990,2340,2330,2340,,,,,,4.84,3.96,3.99,234.0,233.0,234.0
2025-02-09 19:42:10.551000+00:00,obis,2025-02-09T19:42:10.551Z,280,0,24,0,4710,3530,3920,2340,2340,2340,,,,,,4.71,3.53,3.92,234.0,234.0,234.0
2025-02-09 19:41:10.547000+00:00,obis,2025-02-09T19:41:10.547Z,281,0,23,0,4750,3550,3870,2340,2330,2330,,,,,,4.75,3.55,3.87,234.0,233.0,233.0
2025-02-09 19:40:00.572000+00:00,obis,2025-02-09T19:40:00.572Z,298,0,25,0,4750,3890,4240,2340,2330,2340,,,,,,4.75,3.89,4.24,234.0,233.0,234.0
2025-02-09 19:39:00.544000+00:00,obis,2025-02-09T19:39:00.544Z,308,0,27,0,4860,4330,4120,2340,2330,2330,,,,,,4.86,4.33,4.12,234.0,233.0,233.0
2025-02-09 19:38:00.541000+00:00,obis,2025-02-09T19:38:00.541Z,325,0,27,0,5330,4450,4280,2330,2330,2330,,,,,,5.33,4.45,4.28,233.0,233.0,233.0
2025-02-09 19:36:51.027000+00:00,obis,2025-02-09T19:36:51.027Z,304,0,27,0,5200,4000,3970,2340,2330,2330,,,,,,5.2,4.0,3.97,234.0,233.0,233.0
2025-02-09 19:35:50.973000+00:00,obis,2025-02-09T19:35:50.973Z,287,0,22,0,4830,3750,3940,2320,2310,2310,,,,,,4.83,3.75,3.94,232.0,231.0,231.0
2025-02-09 19:34:50.970000+00:00,obis,2025-02-09T19:34:50.97Z,279,0,21,0,4660,3580,3920,2320,2320,2320,,,,,,4.66,3.58,3.92,232.0,232.0,232.0
2025-02-09 19:33:50.966000+00:00,obis,2025-02-09T19:33:50.966Z,285,0,32,0,4690,3690,4090,2320,2320,2320,,,,,,4.69,3.69,4.09,232.0,232.0,232.0
2025-02-09 19:32:50.963000+00:00,obis,2025-02-09T19:32:50.963Z,274,0,28,0,4470,3680,3880,2310,2310,2310,,,,,,4.47,3.68,3.88,231.0,231.0,231.0
2025-02-09 19:31:50.959000+00:00,obis,2025-02-09T19:31:50.959Z,274,0,29,0,4440,3700,3850,2310,2310,2310,,,,,,4.44,3.7,3.85,231.0,231.0,231.0
2025-02-09 19:30:40.985000+00:00,obis,2025-02-09T19:30:40.985Z,283,0,39,0,4540,3970,3950,2310,2310,2310,,,,,,4.54,3.97,3.95,231.0,231.0,231.0
2025-02-09 19:29:30.960000+00:00,obis,2025-02-09T19:29:30.96Z,281,0,30,0,4440,3820,4050,2320,2310,2310,,,,,,4.44,3.82,4.05,232.0,231.0,231.0
2025-02-09 19:28:30.956000+00:00,obis,2025-02-09T19:28:30.956Z,275,0,37,0,4360,3710,4060,2310,2310,2310,,,,,,4.36,3.71,4.06,231.0,231.0,231.0
2025-02-09 19:27:30.938000+00:00,obis,2025-02-09T19:27:30.938Z,269,0,28,0,4240,3640,3920,2310,2310,2310,,,,,,4.24,3.64,3.92,231.0,231.0,231.0
2025-02-09 19:26:30.935000+00:00,obis,2025-02-09T19:26:30.935Z,289,0,19,0,4490,3790,4340,2310,2310,2310,,,,,,4.49,3.79,4.34,231.0,231.0,231.0
2025-02-09 19:25:30.932000+00:00,obis,2025-02-09T19:25:30.932Z,285,0,24,0,4480,3700,4270,2310,2310,2310,,,,,,4.48,3.7,4.27,231.0,231.0,231.0
